date_exp,gpu_platform,BW,img_resolution,gpu_power,av_end2end_delay,av_gpu_delay,av_num_obj,AP1,powermeter_av,rapl_av,clocksp_av
2024-02-02 16:10:00,NVIDIA A100,50,86,78,28.25,6.82,6,0.96,123.31,43.18,2627
2024-02-02 16:15:00,NVIDIA RTX 3090,20,64,179,9.94,26.2,6,0.88,94.57,66.41,3574
2024-02-02 16:20:00,NVIDIA RTX 3090,10,56,120,20.08,17.9,6,0.53,107.12,43.45,3753
2024-02-02 16:25:00,NVIDIA A100,50,52,220,2.54,25.61,6,0.6,138.7,22.64,2158
2024-02-02 16:30:00,NVIDIA RTX 3090,10,58,192,146.63,23.27,10,0.78,41.61,65.83,2963
2024-02-02 16:35:00,NVIDIA RTX 3090,100,80,83,27.02,36.79,4,0.6,16.75,20.28,3103
2024-02-02 16:40:00,NVIDIA RTX 3090,100,97,143,31.36,25.72,11,0.68,136.16,42.66,2453
2024-02-02 16:45:00,NVIDIA RTX 3090,50,78,249,137.89,49.69,1,0.86,137.91,57.42,2755
2024-02-02 16:50:00,NVIDIA A100,20,74,54,8.34,48.27,9,0.67,146.37,25.62,2477
2024-02-02 16:55:00,NVIDIA A100,100,51,153,0.31,43.28,1,0.84,19.58,45.62,2355
2024-02-02 17:00:00,NVIDIA RTX 3090,50,75,224,59.24,30.3,13,0.83,100.88,56.87,3467
2024-02-02 17:05:00,NVIDIA A100,50,64,160,154.78,32.86,3,0.74,149.08,9.1,3786
2024-02-02 17:10:00,NVIDIA RTX 3090,10,50,170,93.87,16.69,4,0.8,134.18,16.3,2554
2024-02-02 17:15:00,NVIDIA A100,10,87,281,27.56,6.77,10,0.62,69.9,40.02,2116
2024-02-02 17:20:00,NVIDIA RTX 3090,10,54,67,22.68,3.9,13,0.66,73.38,12.14,2567
2024-02-02 17:25:00,NVIDIA A100,100,91,117,48.77,6.93,12,0.7,96.5,64.95,2261
2024-02-02 17:30:00,NVIDIA A100,20,54,65,6.65,30.04,5,0.7,63.98,69.8,3236
2024-02-02 17:35:00,NVIDIA RTX 3090,10,58,150,46.61,18.83,2,0.59,145.51,15.17,2369
2024-02-02 17:40:00,NVIDIA A100,100,96,133,47.08,15.02,9,0.96,101.88,71.29,2709
2024-02-02 17:45:00,NVIDIA RTX 3090,20,71,216,37.2,18.4,4,0.99,89.75,7.79,2284
2024-02-02 17:50:00,NVIDIA RTX 3090,20,75,238,74.14,8.2,7,0.89,37.11,16.47,3673
2024-02-02 17:55:00,NVIDIA A100,20,59,143,31.38,28.5,7,0.96,21.32,78.27,3026
2024-02-02 18:00:00,NVIDIA RTX 3090,10,69,219,31.79,12.49,9,0.92,33.28,67.17,3313
2024-02-02 18:05:00,NVIDIA RTX 3090,50,85,197,276.01,13.3,1,0.5,37.2,67.14,2647
2024-02-02 18:10:00,NVIDIA A100,20,68,260,32.54,36.32,13,0.68,112.39,40.66,3314
2024-02-02 18:15:00,NVIDIA A100,100,63,84,68.82,27.42,12,0.89,143.48,40.69,3173
2024-02-02 18:20:00,NVIDIA A100,100,88,59,62.85,39.19,1,0.87,60.18,39.22,2657
2024-02-02 18:25:00,NVIDIA A100,100,89,71,67.82,44.59,5,0.81,27.64,48.08,2431
2024-02-02 18:30:00,NVIDIA RTX 3090,100,60,220,13.72,29.25,6,0.75,147.98,24.78,3741
2024-02-02 18:35:00,NVIDIA RTX 3090,50,69,269,1.7,3.15,5,0.51,14.08,21.27,3936
2024-02-02 18:40:00,NVIDIA RTX 3090,100,93,189,141.03,46.21,10,0.52,26.82,32.31,2012
2024-02-02 18:45:00,NVIDIA RTX 3090,50,71,183,26.58,28.61,2,0.81,23.92,23.36,2043
2024-02-02 18:50:00,NVIDIA RTX 3090,20,65,157,50.85,10.98,11,0.59,139.23,22.42,3129
2024-02-02 18:55:00,NVIDIA RTX 3090,50,59,211,24.49,49.83,7,0.68,43.5,22.42,3019
2024-02-02 19:00:00,NVIDIA A100,100,59,71,69.95,8.35,5,0.9,12.4,21.77,3162
2024-02-02 19:05:00,NVIDIA A100,50,72,200,44.77,2.6,8,0.88,95.39,54.37,3368
2024-02-02 19:10:00,NVIDIA RTX 3090,100,96,87,0.8,31.28,3,0.72,59.53,60.77,3181
2024-02-02 19:15:00,NVIDIA RTX 3090,10,67,291,56.17,47.03,11,0.77,27.71,63.4,3081
2024-02-02 19:20:00,NVIDIA A100,100,82,172,14.36,16.91,10,0.69,54.96,70.16,2846
2024-02-02 19:25:00,NVIDIA A100,100,62,201,47.08,3.73,13,0.96,138.97,42.93,3237
2024-02-02 19:30:00,NVIDIA A100,20,59,153,30.45,46.13,7,0.84,18.31,62.82,3634
2024-02-02 19:35:00,NVIDIA A100,20,58,260,4.49,6.79,13,0.81,54.43,67.77,2448
2024-02-02 19:40:00,NVIDIA A100,10,56,133,1.26,2.92,3,0.94,55.14,55.8,3702
2024-02-02 19:45:00,NVIDIA RTX 3090,10,77,171,28.44,9.71,5,0.9,138.54,62.4,2501
2024-02-02 19:50:00,NVIDIA A100,10,77,281,26.92,22.15,11,0.72,54.58,27.15,3722
2024-02-02 19:55:00,NVIDIA RTX 3090,20,59,79,26.99,46.68,12,0.54,71.3,23.79,3634
2024-02-02 20:00:00,NVIDIA RTX 3090,50,53,270,33.77,47.3,12,0.87,73.1,36.26,3582
2024-02-02 20:05:00,NVIDIA A100,20,70,73,26.09,23.32,14,0.8,143.63,54.31,2709
2024-02-02 20:10:00,NVIDIA A100,20,95,154,14.31,28.33,9,0.63,125.56,7.98,3407
2024-02-02 20:15:00,NVIDIA RTX 3090,100,60,160,57.47,17.47,14,0.63,81.37,27.57,3118
2024-02-02 20:20:00,NVIDIA A100,10,81,87,30.54,12.26,4,0.73,148.91,64.34,2017
2024-02-02 20:25:00,NVIDIA RTX 3090,20,78,240,32.14,16.57,4,0.97,102.24,21.29,2191
2024-02-02 20:30:00,NVIDIA A100,20,66,240,60.91,1.73,8,0.5,130.17,41.65,3662
2024-02-02 20:35:00,NVIDIA A100,10,75,73,54.86,35.07,2,0.85,132.95,44.08,3851
2024-02-02 20:40:00,NVIDIA RTX 3090,100,58,95,42.42,15.99,11,0.97,71.6,45.17,2275
2024-02-02 20:45:00,NVIDIA RTX 3090,10,90,196,38.29,25.43,12,0.56,103.03,38.92,2438
2024-02-02 20:50:00,NVIDIA RTX 3090,20,89,145,40.41,42.2,6,0.64,23.09,61.46,3271
2024-02-02 20:55:00,NVIDIA RTX 3090,20,68,274,3.58,18.7,7,0.81,29.05,25.07,3847
2024-02-02 21:00:00,NVIDIA A100,100,73,248,57.48,26.67,5,0.88,127.15,62.19,3124
2024-02-02 21:05:00,NVIDIA RTX 3090,10,79,118,24.53,8.97,13,0.51,101.59,51.31,3256
2024-02-02 21:10:00,NVIDIA A100,10,99,140,42.74,38.97,13,0.96,16.41,27.97,3833
2024-02-02 21:15:00,NVIDIA A100,20,85,162,50.63,11.93,9,0.95,137.39,73.61,2975
2024-02-02 21:20:00,NVIDIA RTX 3090,50,88,244,73.36,8.05,3,0.72,59.2,15.14,2309
2024-02-02 21:25:00,NVIDIA RTX 3090,50,64,71,23.67,22.94,13,0.66,112.42,49.39,3201
2024-02-02 21:30:00,NVIDIA RTX 3090,20,71,224,57.85,38.82,8,0.95,85.25,22.61,3036
2024-02-02 21:35:00,NVIDIA RTX 3090,100,88,139,23.33,36.75,10,0.76,109.44,58.54,2469
2024-02-02 21:40:00,NVIDIA A100,50,79,156,30.25,33.91,7,0.72,108.29,14.07,2543
2024-02-02 21:45:00,NVIDIA RTX 3090,10,72,169,82.85,24.78,5,0.62,109.22,30.06,2391
2024-02-02 21:50:00,NVIDIA A100,50,88,260,26.08,7.07,3,0.96,142.29,77.16,2631
2024-02-02 21:55:00,NVIDIA RTX 3090,100,77,236,18.0,25.67,2,0.79,85.44,62.5,2469
2024-02-02 22:00:00,NVIDIA RTX 3090,100,83,95,176.12,37.2,7,0.97,18.04,24.22,3686
2024-02-02 22:05:00,NVIDIA RTX 3090,50,74,225,48.18,40.28,6,0.8,83.72,65.67,3065
2024-02-02 22:10:00,NVIDIA RTX 3090,20,89,81,10.08,2.57,5,0.74,133.53,20.49,2339
2024-02-02 22:15:00,NVIDIA A100,100,70,259,62.02,42.27,5,0.68,120.47,19.7,2982
2024-02-02 22:20:00,NVIDIA A100,100,79,170,107.14,48.83,12,0.71,91.81,76.85,2912
2024-02-02 22:25:00,NVIDIA RTX 3090,20,84,247,32.9,32.6,1,0.69,42.5,43.38,2785
2024-02-02 22:30:00,NVIDIA A100,100,95,236,80.96,44.82,12,0.84,79.14,9.42,3937
2024-02-02 22:35:00,NVIDIA A100,20,86,58,33.81,14.15,6,0.85,149.48,61.53,3578
2024-02-02 22:40:00,NVIDIA A100,20,58,76,74.89,11.8,2,0.95,62.44,69.1,2371
2024-02-02 22:45:00,NVIDIA RTX 3090,10,61,208,6.39,16.58,8,0.74,123.03,36.01,3962
2024-02-02 22:50:00,NVIDIA RTX 3090,100,71,245,24.23,42.23,14,0.67,95.91,65.94,3436
2024-02-02 22:55:00,NVIDIA A100,10,72,184,193.48,23.91,9,0.68,56.67,9.76,3138
2024-02-02 23:00:00,NVIDIA A100,100,69,287,61.02,41.02,8,0.97,32.59,11.53,3777
2024-02-02 23:05:00,NVIDIA RTX 3090,50,83,287,58.27,9.11,13,0.62,76.22,58.49,3231
2024-02-02 23:10:00,NVIDIA RTX 3090,100,57,263,65.34,32.61,7,0.87,50.5,64.28,3659
2024-02-02 23:15:00,NVIDIA A100,20,62,297,156.02,22.37,5,0.93,141.81,7.87,3004
2024-02-02 23:20:00,NVIDIA RTX 3090,100,61,162,40.13,34.06,3,0.58,30.11,75.75,2144
2024-02-02 23:25:00,NVIDIA RTX 3090,50,80,77,12.97,5.71,9,0.85,46.23,32.92,3333
2024-02-02 23:30:00,NVIDIA A100,20,82,187,17.69,4.48,2,0.96,114.93,61.46,3228
2024-02-02 23:35:00,NVIDIA RTX 3090,20,63,208,21.96,28.73,3,0.65,59.54,64.15,3458
2024-02-02 23:40:00,NVIDIA RTX 3090,20,62,95,7.78,43.33,12,0.52,135.99,79.64,2924
2024-02-02 23:45:00,NVIDIA RTX 3090,20,93,193,152.82,30.24,4,0.98,96.94,45.82,3251
2024-02-02 23:50:00,NVIDIA A100,100,80,59,47.63,15.05,3,0.84,11.9,14.79,2019
2024-02-02 23:55:00,NVIDIA A100,10,87,252,2.72,34.37,8,0.5,33.57,16.81,2908
2024-02-03 00:00:00,NVIDIA A100,50,96,59,4.42,37.22,5,0.52,112.91,39.23,2727
2024-02-03 00:05:00,NVIDIA RTX 3090,50,90,219,28.69,15.54,13,0.78,111.85,15.09,2524
2024-02-03 00:10:00,NVIDIA A100,20,58,276,151.44,17.99,1,0.95,55.84,78.37,2193
2024-02-03 00:15:00,NVIDIA A100,20,84,197,22.72,31.65,9,0.81,63.0,27.42,3184
2024-02-03 00:20:00,NVIDIA RTX 3090,10,85,285,24.83,7.43,5,0.56,33.46,29.79,3131
2024-02-03 00:25:00,NVIDIA RTX 3090,10,77,172,89.2,9.34,5,0.82,132.41,6.81,2645
2024-02-03 00:30:00,NVIDIA A100,50,81,133,2.71,21.2,12,0.7,108.22,29.22,2542
2024-02-03 00:35:00,NVIDIA RTX 3090,100,53,57,107.76,11.05,7,0.97,136.6,15.56,2963
2024-02-03 00:40:00,NVIDIA RTX 3090,50,91,81,4.15,7.74,8,0.68,34.01,18.29,2317
2024-02-03 00:45:00,NVIDIA A100,20,98,162,38.12,24.32,11,0.94,104.96,77.66,3484
2024-02-03 00:50:00,NVIDIA RTX 3090,100,72,62,23.14,25.35,6,0.86,147.21,49.11,3559
2024-02-03 00:55:00,NVIDIA A100,20,83,228,10.27,22.23,6,0.51,101.87,20.18,3941
2024-02-03 01:00:00,NVIDIA RTX 3090,100,98,260,173.79,49.04,11,0.9,62.61,49.8,3182
2024-02-03 01:05:00,NVIDIA A100,50,68,59,140.63,23.39,14,0.93,116.05,43.66,2796
2024-02-03 01:10:00,NVIDIA A100,10,62,169,4.12,7.8,3,0.59,29.02,73.33,2432
2024-02-03 01:15:00,NVIDIA A100,20,89,83,23.06,34.59,4,0.66,134.72,45.29,3951
2024-02-03 01:20:00,NVIDIA RTX 3090,50,93,212,5.4,3.82,6,0.63,142.04,36.49,3943
2024-02-03 01:25:00,NVIDIA RTX 3090,100,78,75,43.49,45.42,5,0.69,81.34,50.58,3217
2024-02-03 01:30:00,NVIDIA RTX 3090,10,94,74,12.05,6.89,12,0.77,19.52,59.89,3769
2024-02-03 01:35:00,NVIDIA RTX 3090,10,72,213,114.38,22.84,5,0.72,140.45,51.73,3119
2024-02-03 01:40:00,NVIDIA RTX 3090,10,78,170,0.96,16.96,2,0.85,113.9,62.47,3089
2024-02-03 01:45:00,NVIDIA RTX 3090,20,50,277,36.13,11.99,11,0.79,20.55,55.87,2410
2024-02-03 01:50:00,NVIDIA A100,100,92,64,183.57,22.44,4,0.68,120.08,66.42,3301
2024-02-03 01:55:00,NVIDIA A100,100,88,200,5.5,14.95,3,0.99,119.43,18.98,3811
2024-02-03 02:00:00,NVIDIA A100,100,78,71,51.3,49.38,12,0.59,101.29,77.09,2470
2024-02-03 02:05:00,NVIDIA RTX 3090,10,78,203,92.34,45.91,1,0.52,87.84,51.34,3658
2024-02-03 02:10:00,NVIDIA A100,50,92,95,54.52,1.68,14,0.89,11.25,47.58,2184
2024-02-03 02:15:00,NVIDIA A100,100,94,138,32.17,26.56,3,0.58,105.69,52.5,3398
2024-02-03 02:20:00,NVIDIA RTX 3090,20,66,82,42.51,40.89,11,0.92,108.11,20.55,3379
2024-02-03 02:25:00,NVIDIA A100,10,87,156,11.34,47.82,11,0.58,21.44,58.65,3841
2024-02-03 02:30:00,NVIDIA A100,20,78,73,46.67,9.51,13,0.92,72.77,76.34,2135
2024-02-03 02:35:00,NVIDIA A100,20,54,225,28.04,13.0,2,0.71,19.01,31.24,2423
2024-02-03 02:40:00,NVIDIA A100,10,83,258,71.54,11.13,6,1.0,146.36,18.37,3062
2024-02-03 02:45:00,NVIDIA RTX 3090,50,90,242,11.82,48.7,9,0.81,92.57,72.53,2048
2024-02-03 02:50:00,NVIDIA RTX 3090,10,99,224,8.52,44.11,10,0.78,78.52,12.17,3204
2024-02-03 02:55:00,NVIDIA A100,50,84,112,16.57,22.7,12,0.95,65.92,66.52,2304
2024-02-03 03:00:00,NVIDIA RTX 3090,20,54,90,133.87,2.34,1,0.58,125.77,42.59,2177
2024-02-03 03:05:00,NVIDIA A100,10,64,140,44.57,18.12,4,0.89,69.98,30.75,3622
2024-02-03 03:10:00,NVIDIA A100,100,83,274,105.1,25.64,3,0.93,14.73,55.83,3349
2024-02-03 03:15:00,NVIDIA RTX 3090,50,85,232,16.97,37.18,13,0.63,61.51,28.86,2622
2024-02-03 03:20:00,NVIDIA A100,100,81,56,2.62,41.99,13,0.92,139.31,73.35,3937
2024-02-03 03:25:00,NVIDIA RTX 3090,20,74,59,38.39,25.53,14,0.54,127.44,42.37,2245
2024-02-03 03:30:00,NVIDIA RTX 3090,100,51,98,23.84,16.26,3,0.67,54.96,38.39,2998
2024-02-03 03:35:00,NVIDIA A100,20,63,115,65.85,24.64,9,0.96,86.36,44.77,2397
2024-02-03 03:40:00,NVIDIA A100,10,70,165,110.55,15.45,1,0.98,36.13,6.27,2418
2024-02-03 03:45:00,NVIDIA A100,10,73,71,7.59,40.13,10,0.66,142.47,50.22,2651
2024-02-03 03:50:00,NVIDIA A100,20,61,198,24.61,14.24,14,0.65,119.79,13.16,2184
2024-02-03 03:55:00,NVIDIA A100,100,77,275,270.6,28.88,11,0.86,129.34,13.47,3282
2024-02-03 04:00:00,NVIDIA RTX 3090,20,89,216,40.62,9.45,5,0.84,138.46,65.7,2645
2024-02-03 04:05:00,NVIDIA A100,50,60,138,60.08,30.7,1,0.93,97.25,32.78,2958
2024-02-03 04:10:00,NVIDIA RTX 3090,20,64,183,266.72,40.91,8,0.64,139.02,63.68,3003
2024-02-03 04:15:00,NVIDIA RTX 3090,10,71,130,36.93,38.54,7,0.92,19.54,31.14,3181
2024-02-03 04:20:00,NVIDIA RTX 3090,50,89,279,11.91,47.62,5,0.97,44.35,53.54,3067
2024-02-03 04:25:00,NVIDIA A100,10,99,220,76.44,35.07,6,0.99,147.73,18.91,3903
2024-02-03 04:30:00,NVIDIA RTX 3090,100,81,66,56.91,15.47,14,0.99,31.88,55.92,3140
2024-02-03 04:35:00,NVIDIA A100,50,97,158,101.93,42.27,12,0.89,86.9,29.33,2231
2024-02-03 04:40:00,NVIDIA RTX 3090,100,59,219,25.9,26.49,4,0.74,27.76,31.15,2511
2024-02-03 04:45:00,NVIDIA RTX 3090,50,57,276,74.48,22.18,12,0.87,61.77,22.07,3153
2024-02-03 04:50:00,NVIDIA RTX 3090,50,75,178,110.67,29.11,13,0.65,79.26,29.44,3833
2024-02-03 04:55:00,NVIDIA A100,20,64,149,59.92,12.38,9,0.6,137.25,6.57,2853
2024-02-03 05:00:00,NVIDIA A100,10,58,205,21.96,13.57,5,0.79,119.59,79.41,3396
2024-02-03 05:05:00,NVIDIA RTX 3090,100,52,287,20.54,29.83,5,0.52,94.14,33.84,3356
2024-02-03 05:10:00,NVIDIA RTX 3090,20,73,69,16.18,26.62,12,0.57,104.81,42.03,2978
2024-02-03 05:15:00,NVIDIA RTX 3090,10,82,224,34.9,13.41,13,1.0,54.47,78.64,2991
2024-02-03 05:20:00,NVIDIA A100,50,65,87,52.95,30.8,5,0.78,134.84,12.99,3334
2024-02-03 05:25:00,NVIDIA A100,20,91,56,35.67,45.27,13,0.51,148.67,15.04,3177
2024-02-03 05:30:00,NVIDIA RTX 3090,100,93,62,6.41,17.0,6,0.84,148.85,10.3,2034
2024-02-03 05:35:00,NVIDIA A100,100,51,229,28.71,45.62,7,0.64,87.68,31.24,2566
2024-02-03 05:40:00,NVIDIA A100,50,75,294,20.41,45.67,10,0.66,112.33,67.83,2934
2024-02-03 05:45:00,NVIDIA A100,100,65,144,84.01,17.81,8,0.72,27.46,67.86,3922
2024-02-03 05:50:00,NVIDIA RTX 3090,50,91,182,17.49,14.84,10,0.55,52.03,35.38,2113
2024-02-03 05:55:00,NVIDIA A100,50,53,261,140.38,5.98,14,0.7,56.2,7.51,3446
2024-02-03 06:00:00,NVIDIA RTX 3090,20,74,82,19.01,46.0,9,0.51,62.83,43.02,3060
2024-02-03 06:05:00,NVIDIA RTX 3090,20,75,277,3.99,27.37,10,0.92,93.38,58.5,3762
2024-02-03 06:10:00,NVIDIA RTX 3090,50,95,107,15.0,24.45,7,0.95,42.8,25.17,2177
2024-02-03 06:15:00,NVIDIA A100,10,83,78,22.81,11.93,3,0.69,143.37,30.6,2435
2024-02-03 06:20:00,NVIDIA A100,100,75,128,29.7,9.03,6,0.58,48.17,78.67,3339
2024-02-03 06:25:00,NVIDIA A100,20,68,69,88.56,44.64,9,0.6,34.93,44.69,3460
2024-02-03 06:30:00,NVIDIA A100,10,91,76,12.52,5.24,6,0.99,145.38,11.89,2443
2024-02-03 06:35:00,NVIDIA A100,10,63,293,2.24,38.74,11,0.6,18.62,18.43,3136
2024-02-03 06:40:00,NVIDIA RTX 3090,20,88,206,38.11,16.77,12,0.77,103.24,11.21,2076
2024-02-03 06:45:00,NVIDIA A100,20,72,205,8.63,11.57,9,0.68,71.93,57.71,2234
2024-02-03 06:50:00,NVIDIA RTX 3090,100,61,169,115.82,7.02,1,0.65,39.25,5.46,2026
2024-02-03 06:55:00,NVIDIA RTX 3090,50,85,280,80.07,15.6,11,0.64,30.37,8.81,2516
2024-02-03 07:00:00,NVIDIA RTX 3090,100,71,294,30.23,29.22,8,0.53,140.74,79.48,3941
2024-02-03 07:05:00,NVIDIA A100,10,73,290,30.33,29.52,7,0.86,126.78,5.3,2430
2024-02-03 07:10:00,NVIDIA RTX 3090,100,84,192,37.88,35.22,8,0.82,143.45,73.93,2201
2024-02-03 07:15:00,NVIDIA RTX 3090,10,50,217,51.81,23.93,14,0.66,58.54,55.05,3987
2024-02-03 07:20:00,NVIDIA RTX 3090,50,64,184,23.85,15.89,1,0.66,65.2,73.42,2181
2024-02-03 07:25:00,NVIDIA RTX 3090,50,99,166,21.16,16.52,13,0.56,115.43,30.22,3674
2024-02-03 07:30:00,NVIDIA A100,20,90,157,7.35,24.89,14,0.96,29.71,8.26,2580
2024-02-03 07:35:00,NVIDIA RTX 3090,10,84,103,96.35,28.14,6,0.87,57.59,20.37,3181
2024-02-03 07:40:00,NVIDIA RTX 3090,100,64,122,15.27,16.85,4,0.86,10.94,48.17,2132
2024-02-03 07:45:00,NVIDIA A100,20,92,170,15.11,4.53,7,0.81,99.79,77.38,2543
2024-02-03 07:50:00,NVIDIA RTX 3090,10,59,108,27.73,18.6,14,0.89,48.35,60.31,2706
2024-02-03 07:55:00,NVIDIA A100,10,77,185,66.63,48.77,1,0.67,63.65,39.46,3412
2024-02-03 08:00:00,NVIDIA A100,20,77,155,14.62,19.84,4,0.8,134.92,9.16,2608
2024-02-03 08:05:00,NVIDIA RTX 3090,100,91,195,20.28,7.69,6,0.82,114.3,61.36,2697
2024-02-03 08:10:00,NVIDIA A100,20,60,163,9.13,2.85,14,0.79,113.16,79.86,2569
2024-02-03 08:15:00,NVIDIA A100,50,62,146,23.39,9.36,3,0.8,35.96,70.35,2500
2024-02-03 08:20:00,NVIDIA A100,100,85,197,20.44,3.98,12,0.82,91.57,71.75,3582
2024-02-03 08:25:00,NVIDIA A100,10,77,132,93.55,2.16,7,0.81,45.06,49.46,3972
2024-02-03 08:30:00,NVIDIA RTX 3090,50,67,280,77.19,26.12,10,0.72,113.86,67.96,3879
2024-02-03 08:35:00,NVIDIA RTX 3090,50,98,111,160.18,3.46,11,0.92,121.69,23.37,3193
2024-02-03 08:40:00,NVIDIA RTX 3090,100,76,280,30.79,10.54,13,0.91,31.48,7.74,3968
2024-02-03 08:45:00,NVIDIA RTX 3090,50,97,233,51.79,40.46,10,0.93,126.95,19.7,2289
2024-02-03 08:50:00,NVIDIA A100,20,91,216,24.42,7.65,6,0.77,66.77,36.42,2287
2024-02-03 08:55:00,NVIDIA RTX 3090,100,94,55,29.01,43.68,5,0.86,147.49,54.3,2206
2024-02-03 09:00:00,NVIDIA RTX 3090,50,97,276,42.61,5.45,12,0.67,82.93,37.57,2582
2024-02-03 09:05:00,NVIDIA A100,100,84,198,148.25,41.64,11,0.84,19.36,18.06,2980
2024-02-03 09:10:00,NVIDIA A100,100,79,122,9.4,40.88,6,0.84,47.58,46.75,2517
2024-02-03 09:15:00,NVIDIA A100,20,69,190,6.69,11.27,2,0.81,106.46,68.0,2576
2024-02-03 09:20:00,NVIDIA A100,100,72,204,10.16,15.81,9,0.82,84.57,11.74,3923
2024-02-03 09:25:00,NVIDIA RTX 3090,10,62,67,24.7,17.52,3,0.92,143.94,10.7,3457
2024-02-03 09:30:00,NVIDIA A100,100,73,270,82.79,27.89,4,0.9,35.31,65.92,3272
2024-02-03 09:35:00,NVIDIA RTX 3090,20,82,224,56.21,27.94,1,0.8,123.67,11.88,3557
2024-02-03 09:40:00,NVIDIA A100,100,72,132,1.25,12.41,14,0.64,116.57,18.53,2875
2024-02-03 09:45:00,NVIDIA RTX 3090,20,83,143,40.99,44.4,14,0.62,84.98,67.15,2758
2024-02-03 09:50:00,NVIDIA RTX 3090,50,58,237,12.8,46.37,8,0.93,36.6,20.65,2993
2024-02-03 09:55:00,NVIDIA A100,100,99,97,62.98,23.28,3,0.59,36.32,45.08,3371
2024-02-03 10:00:00,NVIDIA A100,10,79,203,33.48,17.48,11,0.86,85.78,71.58,3390
2024-02-03 10:05:00,NVIDIA A100,100,55,85,12.01,10.9,13,0.71,137.16,66.82,3176
2024-02-03 10:10:00,NVIDIA RTX 3090,100,81,233,80.11,11.78,4,0.67,58.18,79.15,2731
2024-02-03 10:15:00,NVIDIA RTX 3090,10,55,122,171.0,48.98,13,0.66,73.1,24.6,3452
2024-02-03 10:20:00,NVIDIA A100,100,66,138,17.72,49.59,4,0.72,132.8,40.8,2376
2024-02-03 10:25:00,NVIDIA RTX 3090,100,81,165,46.48,3.01,2,0.74,120.83,32.29,2152
2024-02-03 10:30:00,NVIDIA A100,100,69,299,2.72,38.29,5,0.7,70.08,24.73,3609
2024-02-03 10:35:00,NVIDIA A100,100,87,287,170.75,24.73,7,0.92,12.2,61.87,2126
2024-02-03 10:40:00,NVIDIA A100,10,97,235,19.99,42.84,4,0.53,122.65,51.1,3633
2024-02-03 10:45:00,NVIDIA RTX 3090,100,98,216,19.89,10.61,9,0.86,92.47,74.09,2789
2024-02-03 10:50:00,NVIDIA RTX 3090,10,86,142,41.86,37.06,13,0.62,39.35,17.84,2769
2024-02-03 10:55:00,NVIDIA RTX 3090,10,78,98,58.44,47.67,3,0.75,127.49,43.65,3045
2024-02-03 11:00:00,NVIDIA A100,20,93,86,34.38,17.15,13,0.88,16.58,27.01,2514
2024-02-03 11:05:00,NVIDIA A100,10,93,223,88.48,6.9,3,0.83,129.2,50.65,2077
2024-02-03 11:10:00,NVIDIA A100,10,97,97,96.35,48.86,3,0.77,127.89,65.98,2416
2024-02-03 11:15:00,NVIDIA RTX 3090,10,66,189,29.58,33.88,10,0.65,18.37,10.02,3135
2024-02-03 11:20:00,NVIDIA RTX 3090,100,94,132,66.1,10.2,1,0.58,51.47,22.61,3786
2024-02-03 11:25:00,NVIDIA A100,10,71,253,79.18,11.26,2,0.75,129.18,6.41,2264
2024-02-03 11:30:00,NVIDIA A100,50,79,297,0.44,26.55,3,0.53,129.36,36.26,3046
2024-02-03 11:35:00,NVIDIA A100,100,56,54,48.44,13.47,13,0.74,75.28,53.14,3999
2024-02-03 11:40:00,NVIDIA RTX 3090,50,76,124,62.53,11.94,1,0.58,118.07,24.03,2631
2024-02-03 11:45:00,NVIDIA RTX 3090,100,60,248,14.78,18.95,12,0.65,105.39,65.55,2643
2024-02-03 11:50:00,NVIDIA A100,20,76,105,51.54,41.99,13,0.78,66.86,8.42,3193
2024-02-03 11:55:00,NVIDIA A100,50,67,278,101.22,31.14,13,0.73,52.74,6.04,2507
2024-02-03 12:00:00,NVIDIA RTX 3090,20,51,105,37.99,6.74,3,0.98,134.07,60.34,3798
2024-02-03 12:05:00,NVIDIA RTX 3090,50,73,87,1.36,1.05,13,0.65,65.8,65.68,2796
2024-02-03 12:10:00,NVIDIA A100,10,68,204,44.1,7.74,9,0.58,67.25,37.05,2423
2024-02-03 12:15:00,NVIDIA A100,100,95,255,33.08,15.04,4,0.82,119.39,40.44,3638
2024-02-03 12:20:00,NVIDIA RTX 3090,10,77,168,101.93,32.1,11,0.57,67.41,22.87,3475
2024-02-03 12:25:00,NVIDIA RTX 3090,50,84,53,66.88,8.46,13,0.88,51.02,13.6,3177
2024-02-03 12:30:00,NVIDIA A100,100,60,291,237.89,42.36,3,0.96,53.4,52.2,2980
2024-02-03 12:35:00,NVIDIA RTX 3090,10,80,126,7.9,46.18,9,0.81,88.35,39.31,3888
2024-02-03 12:40:00,NVIDIA A100,20,51,97,12.38,37.44,14,0.71,24.21,62.01,3052
2024-02-03 12:45:00,NVIDIA A100,100,80,135,0.65,1.95,5,0.62,37.88,31.57,3244
2024-02-03 12:50:00,NVIDIA A100,20,79,243,49.92,38.53,14,0.68,82.79,57.65,3955
2024-02-03 12:55:00,NVIDIA A100,10,84,128,5.28,6.68,14,0.91,144.56,65.28,2447
2024-02-03 13:00:00,NVIDIA A100,20,61,136,28.31,21.35,3,0.83,107.15,28.34,2619
2024-02-03 13:05:00,NVIDIA A100,20,94,163,11.63,14.82,11,0.54,132.08,67.37,2252
2024-02-03 13:10:00,NVIDIA RTX 3090,50,88,171,41.85,8.96,14,0.86,102.67,45.66,3630
