mcs_dl_i,mcs_ul_i,dl_kbps_i,ul_kbps_i,cpu_set,cpu_i,explode
4,22,57973,11018,Core 4-7,0.5889954651412941,0
13,29,41149,46314,Core 0-3,0.571098191418115,0
23,25,82066,932,Core 0-3,0.3090020272907548,0
28,25,35973,26185,Core 0-3,0.4654101517013479,0
11,11,53882,14912,Core 0-3,0.4651160574334495,0
18,22,66808,14454,Core 0-3,0.3829535883939663,0
12,17,86928,34913,Core 0-3,0.22865436227913988,0
19,1,33207,13156,Core 0-3,0.3767476089568062,0
20,25,81579,23272,Core 4-7,0.7532680658582563,1
1,3,42550,16407,Core 4-7,0.3701968189537808,1
18,5,75323,46699,Core 4-7,0.6797970187795729,0
2,22,33855,31996,Core 4-7,0.4929390482552742,0
11,1,57099,27050,Core 0-3,0.533534107425291,0
15,15,29446,11654,Core 0-3,0.255161852436605,0
15,17,86250,22843,Core 0-3,0.7327896144898892,0
6,4,65111,37396,Core 4-7,0.9120319040676437,0
4,22,49733,15751,Core 4-7,0.3603622058688899,0
12,24,87323,41425,Core 4-7,0.7607034491299196,0
23,23,70891,9070,Core 4-7,0.24615134250810633,0
28,14,28786,14278,Core 4-7,0.4892385186752898,0
11,2,48883,18026,Core 4-7,0.2655382552480776,0
28,4,85269,22081,Core 4-7,0.5754800230765175,0
8,5,65740,46333,Core 0-3,0.4591822879784236,0
2,24,37999,29494,Core 0-3,0.4898339147985939,0
16,7,32250,10901,Core 4-7,0.7623887567852656,0
2,4,43582,40486,Core 4-7,0.7487051248537782,1
21,8,69657,13775,Core 4-7,0.46555997623624296,1
4,11,50566,8134,Core 4-7,0.7214590569997194,0
28,8,6432,35098,Core 4-7,0.7300718198546198,0
26,4,43143,13005,Core 0-3,0.7218918857931311,0
2,11,76750,3469,Core 0-3,0.5295487937649433,0
25,12,86738,48570,Core 4-7,0.5661180645902392,0
9,28,43212,30060,Core 4-7,0.44327031386554194,0
29,2,10603,41589,Core 4-7,0.966803720736674,0
26,15,81525,37375,Core 0-3,0.5798008993930972,0
13,14,12752,49683,Core 4-7,0.483570547924506,0
28,19,23576,2598,Core 0-3,0.6006312383299677,0
20,21,6674,25455,Core 0-3,0.5543250664665477,0
2,17,88093,28505,Core 0-3,0.9124870883479639,0
19,16,18529,8958,Core 4-7,0.4956165851376204,0
8,5,77256,43283,Core 0-3,0.6531356375520925,0
29,20,68052,49135,Core 4-7,0.47610355400808446,0
11,21,72893,14259,Core 4-7,0.16250062392480785,0
8,28,68079,10178,Core 4-7,0.5002926755703089,0
16,28,48201,41513,Core 4-7,0.6706934725598737,0
28,1,67240,41977,Core 4-7,0.5271907300397699,0
23,10,56702,49531,Core 4-7,0.2687516237146167,1
29,7,90985,1817,Core 4-7,0.817053642749878,0
20,10,22364,3195,Core 0-3,0.2620611671416593,0
17,25,77247,12292,Core 4-7,0.34540395346995495,0
26,16,64487,16730,Core 4-7,0.27498910903162277,0
25,5,76505,42822,Core 4-7,0.2927411934501395,0
15,19,87552,2928,Core 4-7,0.5089996876572891,0
7,25,22425,8054,Core 4-7,0.6221918288772007,0
29,6,81413,28968,Core 4-7,0.38261195878657706,0
1,12,89987,17505,Core 0-3,0.612868707464308,0
14,6,70300,46444,Core 0-3,0.6538159781414383,0
16,10,1573,32596,Core 4-7,0.43421191538663373,0
21,10,47709,35923,Core 4-7,0.19723906869207153,0
3,13,85710,9939,Core 4-7,0.8027915438261929,0
18,19,8373,15289,Core 4-7,0.36587369364706945,0
19,17,540,16868,Core 4-7,0.0579845288663417,0
6,16,73573,15153,Core 4-7,0.42219200130776546,0
28,4,2155,26408,Core 0-3,0.6167450902699454,0
23,20,54286,21934,Core 0-3,0.646721777428749,0
26,3,11438,41201,Core 0-3,0.2726037385211536,0
9,29,50996,8388,Core 0-3,0.13025840007916828,0
13,27,60033,17777,Core 0-3,0.5611797826519933,0
26,5,1430,32582,Core 0-3,0.6033837037722938,0
12,13,15114,23378,Core 4-7,0.7235843280915153,0
15,14,26590,24902,Core 0-3,0.7006442958011994,0
27,9,92174,23690,Core 4-7,0.5293347365592334,0
7,9,95141,22678,Core 4-7,0.31628243721418847,0
12,8,43349,34561,Core 0-3,0.40347508744944716,0
17,28,58532,2100,Core 4-7,0.4514084820772421,0
13,10,78158,30564,Core 0-3,0.31692868310728434,0
23,22,8662,26068,Core 0-3,0.7161951945268169,0
29,29,69448,39460,Core 0-3,0.7055718345079502,0
17,20,19034,39063,Core 4-7,0.22080706803308564,0
29,18,42358,25716,Core 4-7,0.43566426299627764,0
8,12,90935,22855,Core 4-7,0.9124359134973936,0
18,13,60674,7177,Core 0-3,0.7325765334330642,0
2,16,69814,13718,Core 0-3,0.5376426311838405,0
17,26,7158,28150,Core 0-3,0.7191752289404449,0
25,3,5607,22399,Core 4-7,0.829878878673332,0
12,9,49157,11486,Core 4-7,0.5189220998766682,0
13,16,66913,15256,Core 0-3,0.2286158059034447,0
15,17,7336,49453,Core 4-7,0.6719342850228326,0
11,16,92924,48448,Core 0-3,0.6822945836864267,0
24,23,23131,33023,Core 4-7,0.2988516540203492,0
9,10,6555,39157,Core 0-3,0.5521022809728808,0
8,22,7083,31089,Core 0-3,0.3418678589888031,0
20,18,61696,36679,Core 0-3,0.1710518967209938,0
25,21,53666,49967,Core 0-3,0.5441398977578706,0
15,2,98109,30236,Core 0-3,0.7904271999393595,0
24,14,33887,32150,Core 4-7,0.5642473382333295,0
17,25,10104,21223,Core 4-7,0.5353769498022399,0
26,5,71497,21453,Core 4-7,0.2334737546090792,0
14,6,17144,23207,Core 4-7,0.6256549894912294,0
5,20,94445,35495,Core 0-3,0.38929348404728986,0
16,1,76671,38705,Core 4-7,0.3444027502335275,0
25,15,49558,49410,Core 4-7,0.6764460000606856,0
29,3,3144,1051,Core 4-7,0.25687678439480405,0
28,21,86925,15868,Core 0-3,0.45763573689852777,0
8,19,38772,20581,Core 4-7,0.27042694858209004,0
17,24,20708,42937,Core 0-3,0.44010354267667406,0
22,18,88701,37508,Core 0-3,0.061560135290256446,0
11,28,13209,28882,Core 0-3,0.6083214999375384,0
22,15,66187,29251,Core 4-7,0.5780358192766993,0
18,18,72914,40236,Core 0-3,0.9353676036715375,0
27,1,71904,3145,Core 0-3,0.5484678206177741,0
2,28,82466,26755,Core 4-7,0.3195646730386994,0
1,14,41290,4768,Core 4-7,0.6983342791059773,0
22,17,74056,36095,Core 0-3,0.6937801366082499,0
9,20,77557,40636,Core 0-3,0.7613433583575026,0
8,8,8040,4471,Core 4-7,0.1078436098687729,0
21,24,49007,37977,Core 4-7,0.35978675298086105,0
24,8,52881,20845,Core 0-3,0.31848655028033146,0
2,27,69260,47339,Core 4-7,0.8057228487256771,0
12,17,23396,11965,Core 0-3,0.6611083120008782,0
27,1,39601,6806,Core 0-3,0.7260913025325126,0
6,7,19697,49768,Core 0-3,0.28301026050010714,0
28,23,9972,20230,Core 4-7,0.5265138265722673,0
2,26,20431,2830,Core 0-3,0.17452991286503644,0
24,14,75442,41598,Core 4-7,0.2795383090020058,0
12,21,47559,29854,Core 4-7,0.524705706217104,0
18,24,84067,39439,Core 0-3,0.5443414803672496,0
5,6,85801,33842,Core 0-3,0.5786712316017558,0
13,17,64952,22838,Core 4-7,0.36994315111790504,0
28,14,19370,18336,Core 0-3,0.5850745198746629,0
23,7,53329,13504,Core 0-3,0.5009221306500728,0
23,15,74186,9139,Core 0-3,0.8140064754199896,0
4,8,38350,36674,Core 4-7,0.41467635873807573,0
8,28,73000,17340,Core 0-3,0.1330909765591921,0
23,24,733,3866,Core 0-3,0.6233548079378481,0
10,16,36404,47574,Core 4-7,0.5671697815286751,0
21,10,27174,11885,Core 0-3,0.322030405699286,0
14,29,34509,34848,Core 4-7,0.4346998107121033,0
20,9,78697,28976,Core 0-3,0.5387854559808843,0
2,19,85507,46750,Core 4-7,0.42412016127896085,0
2,2,8505,47080,Core 4-7,0.27791026381507344,0
4,8,25265,10422,Core 0-3,0.460058258543564,0
24,11,47325,10575,Core 0-3,0.6768666602902476,0
11,4,31256,32195,Core 0-3,0.4276763392584366,0
22,18,7088,43292,Core 4-7,0.5423520611169025,0
9,18,17580,23586,Core 0-3,0.46370643877263384,0
18,2,672,41581,Core 0-3,0.25298660846998,0
29,5,5873,29834,Core 4-7,0.4787274378764483,0
23,14,8556,32531,Core 4-7,0.41094996577478105,0
17,13,13173,46653,Core 0-3,0.6517045520391154,0
2,8,11218,15213,Core 0-3,0.7470667205426184,0
27,25,77225,45228,Core 0-3,0.676338997354782,0
25,11,53661,17984,Core 4-7,0.3529662868503592,0
29,22,11024,19714,Core 4-7,0.2674395404698626,0
24,8,43316,22927,Core 0-3,0.1972605226515572,0
25,15,21727,34816,Core 0-3,0.5338728182297775,0
7,6,49857,23157,Core 4-7,0.35816679559646847,1
12,17,5531,44592,Core 4-7,0.2774139595283307,0
16,11,34046,24884,Core 0-3,0.8923780876651413,0
10,25,77229,7068,Core 4-7,0.59724306707021,0
28,26,7891,41937,Core 0-3,0.567235348666057,0
11,7,29447,15433,Core 4-7,0.5572550798638984,0
9,2,20661,38312,Core 0-3,0.8237550212201035,0
4,3,66450,44129,Core 4-7,0.4665924875371813,0
16,18,55160,27595,Core 4-7,0.6235642873421693,0
19,25,76627,26113,Core 0-3,0.6806784774130583,0
20,24,89637,46212,Core 0-3,0.8715484850129506,0
5,21,60956,7809,Core 4-7,0.4997059727314277,0
12,20,36850,34011,Core 0-3,0.7469203855153592,0
10,23,24573,24538,Core 0-3,0.13431731396146884,0
14,14,43496,22044,Core 0-3,0.9234787644477767,0
20,9,52392,1329,Core 0-3,0.5845215454042529,0
20,8,54615,46375,Core 0-3,0.6510528783636768,1
12,24,23437,45838,Core 4-7,0.24322299209452036,0
23,27,38495,31560,Core 4-7,0.23028387292904273,0
4,18,32822,33302,Core 0-3,0.3707661145416498,0
20,12,35665,32717,Core 4-7,0.5039608835899434,0
25,12,72494,37038,Core 0-3,0.44909860206565405,0
9,10,92426,20948,Core 4-7,0.41800365345288776,0
14,9,15114,22692,Core 4-7,0.4606171355408971,0
5,2,5534,32946,Core 4-7,0.033070313419374386,0
9,24,74839,45566,Core 0-3,0.5853025796970599,0
27,21,93452,11502,Core 4-7,0.46603286420103435,0
2,11,58183,749,Core 0-3,0.6902215146461482,0
12,22,38447,8057,Core 4-7,0.40482300314974695,0
28,10,66137,1365,Core 0-3,0.425595461199293,0
12,25,67732,9072,Core 0-3,0.5316171386539142,0
13,8,33428,4380,Core 4-7,0.6368053643153703,0
21,5,32217,4243,Core 0-3,0.7301307520117044,0
11,22,97570,22024,Core 4-7,0.4918633150188357,0
23,5,85012,31038,Core 4-7,0.5857109337640665,0
8,9,36633,38635,Core 4-7,0.5066139901029499,0
28,11,75403,21995,Core 0-3,0.44122499671077575,0
21,12,30041,28024,Core 0-3,0.1155127100678725,0
12,5,49615,16846,Core 0-3,0.5411862463419517,0
9,6,92362,23439,Core 0-3,0.3178655197706124,0
12,1,9773,15314,Core 0-3,0.6741486367308311,0
11,16,49357,21605,Core 4-7,0.3263741758452114,0
19,24,4948,41710,Core 4-7,0.38635664025505,0
29,14,46510,31552,Core 4-7,0.33561170635115356,0
28,24,55404,15198,Core 0-3,0.6066482885914852,0
8,14,85456,3470,Core 4-7,0.4393557883642477,0
27,24,61332,40273,Core 4-7,0.613668935156141,0
25,13,87834,4264,Core 4-7,0.0,0
7,12,48161,37923,Core 0-3,0.8988304741303104,0
21,23,77794,1990,Core 0-3,0.29793729502864874,1
25,7,11161,7105,Core 0-3,0.6537356347349077,0
27,6,42634,25133,Core 0-3,0.5999904944421515,0
14,23,63780,30332,Core 0-3,0.6423345637739266,0
29,9,72800,7978,Core 0-3,0.33643968970356747,0
24,21,74507,19232,Core 0-3,0.43220627162709135,0
28,16,64626,36495,Core 0-3,0.5796741373851123,0
24,9,76894,48524,Core 4-7,0.5007900646894305,0
22,14,24902,23309,Core 4-7,0.31813221004566483,0
2,9,71325,3310,Core 0-3,0.6146726438989821,0
20,4,69233,48945,Core 4-7,0.9567443681338264,0
12,9,72718,24247,Core 4-7,0.415649048432119,0
1,8,62069,33462,Core 4-7,0.5976296135145689,0
28,14,79975,49045,Core 4-7,0.5455714390541314,0
26,27,73026,16776,Core 4-7,0.42584023422937123,0
21,5,90992,44484,Core 4-7,0.661256803112358,0
29,16,84608,22745,Core 4-7,0.6585240905462177,0
10,10,98894,3903,Core 4-7,0.390037207949062,0
1,27,44169,2252,Core 4-7,0.7865991122349429,0
22,3,57706,44808,Core 4-7,0.5021355858796356,0
10,9,55842,29207,Core 0-3,0.7151117096763312,0
8,3,62242,19513,Core 0-3,0.5688670589357896,0
13,19,5172,9159,Core 4-7,0.5079164353458789,0
14,19,94904,28627,Core 4-7,0.4983386020700411,0
10,1,74640,18375,Core 0-3,0.6352420331053408,0
1,22,79721,12390,Core 0-3,0.2800134369882151,0
6,19,91409,626,Core 0-3,0.5742652733348931,0
12,26,93421,6225,Core 0-3,0.7620434092269672,0
20,15,82297,5878,Core 0-3,0.6021160695576665,0
15,19,56359,19655,Core 0-3,0.1506602065080428,0
13,25,73208,13307,Core 0-3,0.2233913664690001,0
15,7,45084,37619,Core 4-7,0.5042020362033105,0
25,24,89991,8648,Core 0-3,0.34261071789589825,0
28,1,72209,9507,Core 4-7,0.6779349201293177,0
16,24,2083,13194,Core 0-3,0.405152273554651,0
24,16,62660,41065,Core 4-7,0.6102633524493261,0
12,8,16559,34804,Core 0-3,0.8878732428625875,0
20,12,7278,16885,Core 4-7,0.5046030173860176,0
11,28,4746,20541,Core 4-7,0.29763803935697586,0
12,24,16219,11501,Core 4-7,0.5791660351291605,0
27,6,3503,36433,Core 4-7,0.5565465876527571,0
2,10,59557,3743,Core 0-3,0.5500063151308299,0
29,14,3431,24203,Core 0-3,0.7736054020961953,0
29,5,44544,29331,Core 0-3,0.2627673994218558,0
22,4,14945,10533,Core 0-3,0.699897449384582,0
3,27,12759,13969,Core 4-7,0.3787625265260187,0
17,25,92381,12953,Core 0-3,0.7761185428670434,0
14,23,63001,24170,Core 0-3,0.07554733341702374,0
27,28,45958,34929,Core 0-3,0.946123568459823,0
7,14,11431,21825,Core 4-7,0.4458357500010959,0
20,17,55917,8362,Core 0-3,0.25794426465061376,1
14,27,90703,42358,Core 0-3,0.6815095131240523,0
9,1,2574,14220,Core 0-3,0.6023283696844287,0
29,17,60810,18976,Core 0-3,0.5906378080435382,0
10,20,38770,44721,Core 0-3,0.6859197855469256,0
26,9,90630,43642,Core 0-3,0.5072785860360978,0
11,16,39747,37188,Core 0-3,0.441487942681662,0
11,3,85910,27100,Core 4-7,0.26812166604306376,0
27,10,21368,5774,Core 0-3,0.4772297945735922,0
19,17,53323,40665,Core 4-7,0.3977108482056444,0
29,16,41552,10762,Core 4-7,0.4983269547105004,0
28,1,23289,3731,Core 4-7,0.5225850895651741,0
13,19,4636,29685,Core 4-7,0.8474747939767621,0
10,29,96425,46782,Core 4-7,0.35053759743276813,0
16,15,40863,35989,Core 4-7,0.47178917525308145,0
10,27,35363,20144,Core 4-7,0.4129183017769406,0
10,7,90008,28529,Core 0-3,0.21942232320656457,0
28,8,85675,35066,Core 4-7,1.0,0
12,4,76531,41725,Core 4-7,0.31277440114119903,0
1,12,87060,41932,Core 4-7,0.5738799691392307,1
28,2,51918,13429,Core 4-7,0.840043505559152,0
18,7,83862,1604,Core 4-7,0.25212408761723903,0
20,25,23003,38544,Core 0-3,0.675211909067703,0
28,26,53091,39621,Core 0-3,0.19212309712125908,0
28,6,81273,24289,Core 0-3,0.33952009781209336,0
11,2,31521,25391,Core 0-3,0.6122631895145453,0
7,25,69693,16854,Core 4-7,0.44545572405865297,0
14,7,28183,27140,Core 0-3,0.7909037990216077,0
8,25,94842,683,Core 0-3,0.5257009150442145,0
4,27,14714,31714,Core 0-3,0.6041993481714575,0
3,2,44816,35913,Core 4-7,0.3620290962898046,0
10,26,7220,21926,Core 4-7,0.2922923832325501,0
9,4,36630,45452,Core 0-3,0.26880876500585593,0
15,16,58082,49095,Core 0-3,0.3130107389699055,0
8,6,1196,41612,Core 0-3,0.3610105518905862,0
13,10,68112,34562,Core 4-7,0.7314199460318173,0
22,23,90393,2136,Core 0-3,0.5806803862457972,0
25,14,75751,6722,Core 4-7,0.24445369394601807,0
24,3,19163,9899,Core 4-7,0.4176265832137595,0
7,14,54655,40005,Core 4-7,0.4939281839753526,0
13,29,15690,2072,Core 0-3,1.0,0
6,26,40033,39027,Core 0-3,0.5017156943759359,0
10,11,29763,31284,Core 4-7,0.5907256743855549,0
19,11,51373,2678,Core 4-7,0.30152665705329773,0
28,21,2369,10020,Core 4-7,0.6441297602424211,0
11,11,90947,9385,Core 0-3,0.7760898496928648,0
29,4,72569,10849,Core 0-3,0.4698358668478442,0
16,5,45079,33372,Core 4-7,0.6230993065576715,0
22,6,35367,3598,Core 4-7,0.6150959490636561,0
20,22,86347,2935,Core 4-7,0.5138906904673984,0
21,14,10086,22230,Core 0-3,0.7581936301510034,0
23,7,69902,35444,Core 4-7,0.34026213746914613,0
29,6,53915,48375,Core 4-7,0.32556476141961327,0
14,14,85399,38923,Core 4-7,0.5008900810719342,0
23,22,52655,1633,Core 4-7,0.42533208308321735,0
28,16,53520,27792,Core 4-7,0.0,0
9,4,3062,12297,Core 0-3,0.353732827975222,0
16,18,17536,11914,Core 4-7,0.07398555796018974,1
9,26,81719,23240,Core 4-7,0.4358795869141154,0
6,7,51699,7489,Core 0-3,0.642646772861801,0
6,23,89726,19451,Core 4-7,0.5108282002183396,0
29,27,84899,20035,Core 0-3,0.5266861290504462,0
18,19,75055,21462,Core 0-3,0.46888809745758275,0
24,14,4597,3118,Core 4-7,0.5423363913127888,0
19,15,84322,44621,Core 4-7,1.0,0
17,21,12544,24826,Core 4-7,0.429572826355054,0
4,6,11286,32524,Core 0-3,0.49734877773044955,0
21,10,87334,22512,Core 4-7,0.3270934235379111,0
19,25,41183,31321,Core 4-7,0.11926170551712506,0
23,3,37988,24736,Core 4-7,0.553106456128027,0
27,13,59947,15053,Core 0-3,0.7263488130178496,0
21,19,94747,42739,Core 4-7,0.9640094218837373,0
11,21,82924,23693,Core 0-3,0.4624915027113372,0
26,18,87488,46737,Core 0-3,0.44816431317934996,0
21,3,37288,8885,Core 4-7,0.6871073500917948,0
22,22,77927,33647,Core 0-3,0.8424388491321497,0
11,3,26396,23080,Core 4-7,0.2528545838071962,0
11,17,30087,31932,Core 0-3,0.6329122921267684,0
22,23,88987,1178,Core 4-7,0.865570861701397,0
25,7,67632,44414,Core 4-7,0.4502094467286156,0
19,2,39360,14786,Core 4-7,0.26837054736526567,0
8,5,2822,10355,Core 0-3,0.6570417992902465,0
27,9,73232,4054,Core 0-3,0.23089508743046833,0
23,29,61099,23205,Core 0-3,0.738065152869614,0
16,3,73742,27179,Core 4-7,0.8981343520221041,0
25,8,27547,25499,Core 0-3,0.39997683527113354,0
21,4,65626,10594,Core 0-3,0.831607186183625,0
23,3,46004,29059,Core 4-7,0.6262546629707062,1
8,18,5697,29348,Core 4-7,0.7771923595589487,0
9,15,52219,44819,Core 4-7,0.37002516152416043,0
24,29,14548,12136,Core 4-7,0.6246819760548061,0
12,25,47570,27552,Core 4-7,0.5484367987308478,0
12,11,91537,17096,Core 0-3,0.3428753659276199,0
2,5,42124,36216,Core 4-7,0.4296130904997562,0
27,25,31780,19315,Core 4-7,0.6152236969456106,0
6,16,14568,17055,Core 0-3,0.275014580162639,0
4,24,61483,6812,Core 4-7,0.2597099801730166,0
29,19,85778,2132,Core 4-7,0.24458401562382265,0
13,4,57046,7378,Core 0-3,0.34486194777532575,0
4,28,66351,41800,Core 4-7,0.5572574471709212,1
9,22,5832,30390,Core 0-3,0.398691790545847,0
7,11,73877,38333,Core 0-3,0.7555386593989413,0
6,26,55494,49520,Core 4-7,0.21119605349764697,0
18,12,94178,40382,Core 0-3,0.6026201182763322,0
15,5,51321,48869,Core 4-7,0.42660755794855965,0
16,10,85835,10316,Core 4-7,0.47904560485030984,0
1,10,71281,46428,Core 0-3,0.636874976233726,0
10,19,51193,22991,Core 0-3,0.0,0
4,5,15954,25765,Core 0-3,0.07245316038266902,0
25,5,4754,26823,Core 0-3,0.4874671032968648,0
4,25,10303,39377,Core 4-7,0.45550112661544495,0
18,4,21115,23936,Core 0-3,0.21437524110974243,0
13,24,84702,45501,Core 4-7,0.901037502123766,0
24,4,87278,2598,Core 4-7,0.2682811625770638,0
22,26,90893,2283,Core 4-7,0.39354008447008204,0
1,2,43968,20756,Core 4-7,0.7299998839354638,1
20,3,6827,19804,Core 0-3,0.36498220324291597,0
10,29,10861,33287,Core 0-3,0.3264303724669597,0
21,4,55936,15011,Core 4-7,0.5778131503221712,0
1,8,93217,42433,Core 0-3,0.3513790569863467,0
2,9,34473,44399,Core 0-3,0.578969453582554,0
9,28,7420,33339,Core 0-3,0.6026151757702543,0
1,28,72523,48571,Core 0-3,0.5758521418397302,0
15,22,57078,3289,Core 0-3,0.735794229182414,0
27,8,77194,10703,Core 0-3,0.4228280596170798,0
15,12,85020,36972,Core 4-7,0.39918906580886193,0
24,10,21407,18561,Core 4-7,0.48289437451010503,0
28,5,33790,49713,Core 4-7,0.0,0
27,5,13446,22721,Core 4-7,0.5427365838666947,0
25,24,7086,49778,Core 0-3,0.4340718119689255,1
2,15,70204,4164,Core 4-7,0.5764912408502497,0
12,20,13976,49032,Core 4-7,0.32073584908387853,0
18,29,44669,39920,Core 4-7,0.7690562910152601,0
23,3,81724,16602,Core 0-3,0.45844838424025736,0
10,26,22720,2383,Core 4-7,0.6671120045454458,0
13,2,41375,6425,Core 0-3,0.3985014249930025,0
9,15,64336,4119,Core 4-7,0.5933381914485191,0
26,13,67682,20988,Core 4-7,0.18895881767767514,0
25,28,83056,3295,Core 0-3,0.06069554948003181,0
3,24,93295,11478,Core 4-7,0.45861650178400437,0
23,12,7936,46894,Core 0-3,0.49597500984608967,0
22,14,85615,18144,Core 4-7,0.4807629945803562,0
8,12,7391,22825,Core 0-3,0.44215955658407013,0
14,15,25906,23020,Core 0-3,0.4196842334817009,0
24,21,38017,13795,Core 4-7,0.6350729452012591,0
24,28,45244,38983,Core 4-7,0.85677870047121,0
24,22,45638,37357,Core 4-7,1.0,0
27,29,58216,43008,Core 0-3,0.7188999481757545,0
26,25,26609,18878,Core 0-3,0.042470936548367144,0
16,13,7483,42086,Core 0-3,0.7101782891159415,0
6,3,9541,30494,Core 0-3,0.7076321752182848,0
9,15,4887,25551,Core 4-7,0.4798486306130203,0
21,20,46588,2811,Core 0-3,0.685447396563672,0
4,28,11459,31966,Core 4-7,0.5720323660276448,0
23,18,1272,9095,Core 0-3,0.4970524387065145,1
19,6,90342,12910,Core 4-7,0.5506493671707062,0
24,15,81026,14021,Core 0-3,0.3891805677883028,0
15,29,64907,4794,Core 0-3,0.13204699281787996,0
24,25,37874,44848,Core 4-7,0.12451402341795731,0
11,12,9779,26278,Core 4-7,0.6833934693259489,0
21,2,9695,12205,Core 4-7,0.29483763019029546,0
10,5,32908,40894,Core 0-3,0.19409811082725997,0
8,26,41155,45427,Core 0-3,0.19002503017378652,0
3,17,24421,34408,Core 4-7,0.4047869028018679,0
19,13,40131,19690,Core 4-7,0.8031753860280386,0
4,28,48852,26966,Core 4-7,0.47097327563699587,0
29,13,82863,36832,Core 4-7,0.21377484961768778,0
13,4,22378,24391,Core 0-3,0.7963440464827136,0
9,16,96901,33880,Core 0-3,0.5653198727393777,0
21,8,43635,40957,Core 4-7,0.4306967076586399,0
22,3,77049,37073,Core 4-7,0.5970911761356749,0
20,20,60516,4997,Core 4-7,0.5023348245799819,0
13,2,33535,47983,Core 0-3,0.3565298072639317,0
9,25,32607,33548,Core 4-7,0.3906546381052388,0
20,21,41108,16339,Core 0-3,0.25262782494414315,0
19,3,18389,39002,Core 4-7,0.40605635315933636,1
16,11,53512,17045,Core 4-7,0.6860695704950703,0
18,11,72173,16927,Core 0-3,0.6805908750706523,0
19,10,12461,29082,Core 4-7,0.4648193580141454,0
17,28,38597,22482,Core 4-7,0.4670131801770914,0
12,23,65565,27599,Core 0-3,0.293302755666621,0
11,11,44753,34893,Core 0-3,0.5791969552796573,0
24,17,18166,23903,Core 4-7,0.22334156708349695,0
17,25,92588,24247,Core 4-7,0.6663504463909996,0
6,7,67112,44702,Core 0-3,0.5837367408904216,0
27,29,63025,18823,Core 0-3,0.4469662088484194,0
15,1,25984,5947,Core 0-3,0.5870920636835233,0
2,20,37848,14949,Core 4-7,0.43175971959570536,0
14,15,22406,1322,Core 4-7,0.5377379188737119,0
27,7,59185,24215,Core 4-7,0.5429709368691796,0
27,4,68504,968,Core 0-3,0.7333217328835293,0
3,23,91328,43451,Core 4-7,0.5978864097094596,0
25,3,40834,2762,Core 0-3,0.7097286395040763,0
12,20,11853,44347,Core 0-3,0.57862907367708,1
29,28,31801,39480,Core 4-7,0.48852947716263956,0
25,3,98382,25396,Core 0-3,0.6029593133186898,0
6,29,36095,47473,Core 0-3,0.568985090948242,0
23,20,73699,8264,Core 4-7,0.4277560092907756,0
5,28,58188,17823,Core 4-7,0.21847089157501565,0
7,10,17317,2846,Core 0-3,0.3955527981460543,0
6,29,2913,3645,Core 0-3,0.3940708265640653,0
21,3,34691,14261,Core 4-7,0.6110481690745896,0
19,26,39606,39688,Core 4-7,0.4869844712336937,0
14,26,73193,25216,Core 4-7,0.33749425718167747,0
18,5,80161,42341,Core 4-7,0.46707839161760917,0
21,20,68682,10217,Core 4-7,0.43587420313629277,0
14,19,37427,16876,Core 0-3,0.3162345950966523,0
8,21,86193,17935,Core 0-3,0.7934203005312568,0
14,10,20932,21137,Core 0-3,0.4627607988386126,0
21,9,91305,11845,Core 4-7,0.3416399213546924,0
19,11,87976,5725,Core 4-7,0.16755110179938892,0
26,1,37602,47221,Core 4-7,0.5174931487509297,0
3,20,53887,42285,Core 0-3,0.603620548582897,0
15,13,31171,46790,Core 0-3,0.3696760390725373,0
21,23,3097,18253,Core 4-7,0.5280577262408973,0
16,4,3905,5793,Core 0-3,0.281724019420184,0
25,24,92750,27340,Core 0-3,0.45413252300357265,0
15,23,17558,7180,Core 4-7,0.7169380303680092,0
14,21,93881,46044,Core 4-7,0.4533022118583139,0
15,10,28621,27436,Core 0-3,0.3711442648282417,0
24,4,66490,7303,Core 0-3,0.7684373049584117,0
7,8,25919,15853,Core 0-3,0.5395660976422006,0
5,17,84360,15609,Core 4-7,0.39937918052698695,0
9,2,30696,45317,Core 4-7,0.326884050099869,0
16,21,78393,23716,Core 4-7,0.27022450268012593,0
28,26,94498,21957,Core 4-7,0.5853564607694679,0
2,7,44440,12679,Core 0-3,0.6534026590707077,0
22,25,48588,5466,Core 4-7,0.5000221866849907,0
23,3,59774,1917,Core 4-7,0.4603153702907961,0
7,21,99836,25364,Core 0-3,0.6176574514298687,1
12,11,64695,20582,Core 4-7,0.21640489124398093,0
27,18,30198,38314,Core 4-7,0.5151786151925124,0
29,6,33536,37254,Core 0-3,0.5034438921085126,0
16,22,93689,48821,Core 4-7,0.5829284244764568,0
4,20,17268,15906,Core 4-7,0.5957836997860109,0
2,14,71389,19620,Core 4-7,0.4184063281155956,0
17,13,5496,39350,Core 4-7,0.8708835057878987,0
17,2,34869,25105,Core 4-7,0.283071721822192,0
3,16,26057,14298,Core 4-7,0.40469910128302033,0
16,24,76371,33478,Core 4-7,0.67160777534781,0
23,8,41584,11054,Core 4-7,0.37301595719765246,0
27,15,98289,27881,Core 4-7,0.522286880932275,0
5,13,28069,34783,Core 4-7,0.3935010127835348,0
7,1,6650,23314,Core 0-3,0.42174025355400274,1
28,2,27400,4872,Core 4-7,0.2411079733200594,0
13,4,86440,30468,Core 4-7,0.6521519491657902,0
